timestamp;ui32ArduinoTimestamp;f32Value
42360880;583961464;-5.1867
42391044;583986514;4.2718
42415819;584011496;2.9737
42440906;584037194;1.6513
42465857;584062312;1.0224
42490865;584087506;-1.2404
42515862;584112458;-1.1292
42541140;584137620;0.8930
42560879;584162756;-1.0115
42590891;584187102;-0.9311
42615866;584212226;-0.7875
42640907;584237368;1.3572
42665869;584262550;1.0202
42690881;584287768;1.1286
42710845;584312164;-1.2791
42736112;584337050;0.9189
42760874;584362170;1.0180
42795917;584387266;-1.2401
42820874;584412632;-1.0043
42840908;584437730;-0.9031
42865882;584462560;0.7954
42890904;584487154;0.8066
42915860;584512246;1.0232
42935973;584537324;0.8950
42960967;584562444;-0.7925
42985896;584587604;1.0022
43015843;584612228;1.0349
43040872;584637336;0.9080
43065870;584662476;0.6675
43090945;584687632;-0.9014
43115921;584712532;-0.9112
43140947;584736910;-0.8149
43160915;584762032;-0.7920
43186013;584787144;-0.9030
43215896;584812226;-0.7932
43240969;584837330;-0.7882
43265853;584862464;-0.9022
43290881;584887570;-0.7879
43315887;584912154;-1.0373
43340842;584937238;-1.0192
43360830;584962334;-1.0143
43386260;584987464;-1.0175
43415883;585012628;-1.2368
43445931;585037250;-1.0355
43465888;585062354;-1.3550
43490981;585087510;1.1225
43515921;585112472;-1.3622
43535902;585137390;-1.4771
43560950;585162548;-1.4670
43585981;585187676;-1.3488
43610938;585212298;-1.4961
43640939;585237466;-1.6917
43665911;585262398;-1.4753
43690909;585287302;-1.6009
43715886;585312432;-1.6896
43740934;585337064;-1.6104
43760847;585362164;-1.6959
43785959;585387222;1.3481
43810873;585412276;1.1361
43835943;585437366;-0.9038
43865827;585462474;0.7789
43890848;585488090;0.7742
43916247;585513184;-1.0142
43940916;585538272;-0.6779
43965831;585563366;0.5624
43990894;585589692;0.3316
44015799;585616282;-0.6051
44045893;585641390;0.5641
44070824;585666744;0.5597
44100822;585692064;0.7844
44121057;585717400;-0.8947
44145875;585742490;0.9083
44165873;585767066;-1.2682
44190852;585792152;1.2497
44215869;585817268;1.2519
44240867;585842450;-2.2465
44271269;585867618;-2.2478
44295867;585892224;-2.0722
44320910;585917390;-2.4729
44340895;585942334;-2.6188
44370935;585967236;-2.5054
44395971;585992404;2.7115
44415878;586017020;-2.4174
44445907;586042142;2.2672
44470887;586067378;2.5685
44495951;586092564;3.1739
44520916;586117454;3.1635
44545971;586142368;2.8765
44565949;586167516;3.1375
44590933;586192150;2.9905
44615945;586217320;3.0526
44645868;586242492;2.8034
44670964;586267662;-2.2523
44695865;586292804;1.8089
44725867;586317418;-1.8416
44745885;586342264;1.3646
44770875;586367326;1.5828
44795858;586392644;1.2278
44815824;586417684;1.3631
44840826;586442762;1.1255
44865939;586467640;1.1466
44895867;586492022;0.8124
44920828;586517118;-0.9035
44945840;586542186;-0.2215
44971128;586567262;-0.2213
44995874;586592350;-0.2213
45020866;586617170;-0.2307
45046002;586642256;0.6779
45070903;586667604;0.3365
45105993;586694952;-0.2081
45125892;586721778;0.3282
45150906;586746626;0.3435
45175936;586772250;-0.4424
45200940;586797582;0.5631
45225885;586822660;-0.6782
45245903;586847740;-0.6781
45270938;586872348;-0.8061
45295984;586897228;0.7961
45320889;586922076;-1.0251
45350873;586947168;-1.0143
45375825;586972292;-1.0131
45400865;586997430;-1.3531
45425854;587022540;-1.2393
45450843;587047110;-1.4991
45480870;587072476;-1.4569
45495862;587097604;-1.8071
45520850;587122492;-1.4852
45545875;587147632;-1.8041
45575861;587172310;-1.8370
45601253;587197524;-1.9130
45625998;587222408;-1.9340
45650904;587247286;-2.1696
45670867;587272430;-2.1396
45695926;587297042;-2.1872
45720871;587322114;-2.2610
45750861;587347224;-2.3683
45780875;587372376;-2.4793
45805922;587397786;-2.5637
45835879;587424994;-2.6105
45855845;587452470;-2.7759
45875928;587477362;-2.6170
45900911;587502292;-2.9580
45925881;587527460;-2.8133
45955947;587552594;-3.0427
45980885;587578262;-3.0907
46005943;587603214;-3.1755
46030864;587628166;-3.0652
46055871;587653356;-3.3756
46080875;587678588;-3.1455
46110877;587703578;-3.5146
46125876;587728030;-3.3595
46150907;587753240;-3.5980
46180876;587778510;-3.5891
46205915;587803546;-3.6217
46230912;587828536;-3.6285
46255929;587853056;-3.6980
46280872;587878112;-3.9581
46305895;587903422;-3.6934
46330955;587928428;-4.0793
46355882;587953376;-3.7470
46390883;587978936;-4.1023
46415867;588006028;-4.0787
46435963;588032254;-3.9921
46460917;588057478;-4.1556
46485879;588082482;-4.0831
46510881;588107448;-4.1993
46535922;588133144;-4.4105
46555902;588158390;-4.1518
46580873;588183406;-4.4165
46610874;588208388;-4.3103
46635917;588233440;-4.4101
46660865;588258486;-4.4112
46685836;588283232;-4.4652
46715846;588308334;-4.4013
46740930;588333628;-4.5922
46765850;588360634;-4.6089
46790847;588387700;-4.4998
46810859;588412464;-4.5788
46835914;588437242;-4.5711
46866155;588462264;-4.6419
46890891;588487534;-4.7065
46915834;588512542;-4.6462
46941441;588537028;-4.7435
46960907;588562312;-4.8184
46985849;588587360;-4.7484
47010884;588612420;-4.7462
47040934;588637454;-4.7512
47065890;588662484;-4.7519
47090846;588688120;-4.8632
47115933;588713236;-4.9645
47145969;588738530;-4.9308
47170959;588763522;-4.7592
47195947;588788748;-4.9412
47220900;588816018;-4.9862
47240980;588842252;-4.9640
47271002;588867258;-4.9832
47295948;588892578;-5.0352
47320869;588917634;-4.9759
47345968;588942608;-4.9925
47365924;588967140;-5.0820
47395907;588992230;-4.9728
47415861;589017316;-5.0834
47440899;589042372;-5.0893
47470966;589067620;-5.0497
47495910;589092400;-5.0310
47525943;589117462;-5.0868
47545928;589142250;-5.1434
47570952;589167280;-5.0949
47595894;589192624;-5.0303
47615902;589217216;-5.1840
47640904;589242280;-4.9720
47665930;589267402;-5.1862
47695909;589292486;-5.1940
47720999;589317542;-5.0903
47745891;589342560;-5.2076
47770958;589367626;-5.1974
47795924;589392174;-5.0788
47820948;589417198;-5.0971
47845904;589442532;-5.2564
47870897;589468324;-5.0549
47895884;589493590;-5.2655
47925937;589518330;-5.2702
47955931;589545606;-5.2072
47976231;589572370;-5.0667
48000882;589597404;-5.3211
48025900;589622610;-5.0532
48045893;589647354;-5.2674
48070885;589672436;-5.1986
48095817;589697476;-5.0912
48125856;589722534;-5.2037
48150840;589747552;-5.0957
48180849;589772614;-5.1985
48200862;589798176;-5.0991
48225876;589823242;-5.0942
48251577;589848308;-5.0810
48271303;589873392;-5.3169
48300838;589898528;-5.0668
48325896;589923650;-5.1936
48350902;589948170;-4.9662
48381056;589973422;-5.0442
48405903;589998710;-4.9318
48425868;590023706;-4.9858
48450879;590048684;-4.9915
48470901;590073190;-4.7420
48495887;590098214;-4.6361
48525834;590123286;-4.7505
48550886;590148364;-4.6330
48575884;590173656;-4.7074
48605856;590198648;-4.5328
48630873;590225496;-4.6467
48655873;590252354;-4.5328
48680873;590277666;-4.5893
48700898;590302468;-4.5668
48725868;590327232;-4.8069
48756133;590352512;-4.7080
48780914;590377570;-4.6352
48805938;590402604;-4.8682
48830986;590427392;-4.7981
48856307;590452428;-4.6471
48875941;590477672;-4.7114
48900876;590502482;-4.7971
48935849;590527556;-4.6342
48955883;590552570;-4.7555
48980855;590577584;-4.7579
49005871;590602644;-4.6349
49031273;590627436;-4.5709
49050952;590652424;-4.6504
49075928;590677476;-4.6365
49100862;590702542;-4.5217
49130905;590727508;-4.6550
49160889;590752506;-4.5315
49180952;590777956;-4.6747
49205875;590803132;-4.6175
49231058;590828386;-4.7095
49255828;590853426;-4.8666
49280901;590878458;-4.7514
49300877;590903702;-4.3813
49330887;590928242;-4.7352
49355860;590953290;-4.5219
49380870;590978304;-4.5352
49405864;591003288;-4.5335
49430898;591028466;-4.3930
49460857;591053178;-4.4713
49480892;591078406;-4.2650
49500853;591103376;-4.3155
49531247;591128390;-4.3014
49555879;591153432;-4.1933
49580974;591178456;-4.1895
49605891;591203678;-4.0459
49630953;591228332;-3.1026
49660859;591253466;1.5516
49680898;591278384;2.0682
49705858;591303358;2.5946
49730891;591328574;-3.1518
49750852;591353282;-3.6695
49781121;591378276;4.0913
49805862;591403228;4.1864
49830890;591428400;4.0788
49855856;591453614;4.1244
49880874;591478570;3.8787
49905865;591504048;3.6814
49936183;591529198;2.6901
49960906;591554550;0.8815
49980859;591579596;0.9258
50005857;591604366;-0.9160
50030848;591629450;-0.9039
50055836;591654064;0.9207
50080872;591679162;0.3411
50105805;591704252;-0.4424
50130909;591729332;0.3367
50155881;591754422;0.4564
50180872;591779000;0.8070
50205853;591804090;1.0095
50225857;591829186;-0.7883
50260855;591854272;0.5673
50285881;591879370;-0.4517
50315857;591905966;0.5437
50335892;591933274;0.3071
50360862;591958578;0.3330
50385934;591983678;0.3365
50410897;592008762;-0.2212
50430906;592033310;-0.2308
50461096;592058372;-0.2262
50485997;592083428;-0.2216
50510851;592108476;-0.2263
50540884;592133498;-0.0000
50561153;592158514;-0.0000
50585921;592183516;-0.2267
50605861;592208036;-0.0000
50630904;592233074;-0.2311
50660880;592258390;-0.0000
50685935;592283480;-0.0000
50710901;592308328;-0.0000
50735917;592333148;-0.2262
50760877;592358452;-0.2261
50785968;592383502;-0.0000
50815926;592408562;-0.0000
50840959;592433848;-0.0000
50870851;592460910;-0.0000
50890945;592488228;-0.0000
50915894;592513268;-0.0000
50940934;592538324;-0.0000
50965876;592563382;-0.0000
50990970;592587914;-0.0000
51015914;592613212;-0.2174
51035929;592638522;-0.2174
51060898;592663612;-0.2212
51091016;592688494;0.4627
51120908;592713372;-0.4560
51145896;592738734;0.5599
51165877;592763278;0.5800
51190946;592788094;0.5752
51215906;592813208;0.5666
51240908;592838324;-0.7923
51261010;592863428;-0.7880
51290881;592887982;-0.6924
51316242;592913062;-0.9042
51340900;592938178;0.8981
51365855;592963288;-0.7925
51390884;592988376;-0.9039
51415849;593013444;-1.0199
51435916;593038516;-1.0152
51470871;593063104;-0.9219
51495889;593088216;-1.0182
51520864;593113590;-1.0039
51541335;593138656;1.1299
51565887;593163438;-0.9147
51590891;593187986;1.1541
51615834;593213064;-1.0198
51635845;593238188;-1.0131
51665902;593263334;1.1319
51690862;593288450;-1.1286
51715823;593312986;-1.0392
51740850;593338068;-1.0198
51765884;593363196;-1.2385
51795873;593388298;-1.0186
51820838;593413642;1.1156
51840878;593438708;-1.0173
51865895;593463502;-1.0274
51885904;593488072;-1.0379
51910863;593513162;-1.0191
51940853;593538248;-1.0146
51965867;593563338;-1.0192
51990873;593588428;-0.9038
52015831;593612986;-1.0383
52040861;593638066;0.9090
52065852;593663174;-0.7880
52095842;593688314;-1.0170
52120806;593713656;-0.8945
52140873;593738716;-0.7913
52161376;593763522;0.9117
52190878;593788128;-0.6909
52215844;593813266;-0.7915
52240842;593838386;-0.9027
52265956;593863484;0.6820
52290961;593888584;-0.9034
52315912;593913992;0.5615
52340892;593941108;-0.8369
52365928;593967648;0.6305
52400903;593992938;-0.6723
52425929;594018228;0.5591
52445903;594043058;-0.7978
52470978;594068168;-0.4515
52495934;594093272;0.5622
52520908;594118356;0.5673
52545862;594143418;0.5631
52570972;594168460;-0.4528
52600878;594194062;0.5536
52620922;594219176;0.3361
52645954;594244266;-0.2260
52671028;594269350;-0.2260
52695858;594294412;0.3415
52725924;594321212;-0.0000
52750878;594347774;-0.2021
52775992;594373398;-0.2259
52800893;594398776;-0.0000
52825915;594423324;-0.2313
52850877;594448368;-0.0000
52875986;594473430;-0.2309
52900911;594498526;-0.0000
52925919;594523634;-0.0000
52950884;594548742;-0.0000
52975927;594573840;-0.2259
52995991;594598400;-0.2308
53025865;594623464;-0.2262
53050957;594648556;-0.2259
53075944;594673700;0.3359
53100897;594698862;-0.4506
53130871;594723460;-0.4607
53150940;594748286;0.3412
53175933;594773144;0.7989
53200925;594798524;0.5554
53220865;594823606;0.5705
53250911;594848434;-0.7960
53276016;594874046;0.7743
53300903;594899152;0.7927
53325883;594924250;0.8989
53350912;594949352;0.9079
53375907;594974446;-0.9036
53400924;594999526;0.9086
53425905;595024120;-1.0368
53455954;595049236;0.8983
53480898;595074604;-1.0065
53511226;595101698;-1.0360
53530934;595128530;-1.0634
53555854;595153150;1.1506
53581012;595178540;1.1102
53605930;595204204;-0.9961
53635844;595229618;1.1127
53655850;595254786;1.1308
53680939;595279204;-1.1605
53705847;595304104;1.0147
53730855;595329264;-1.1266
53755899;595354392;-0.7874
53780866;595379504;-0.6772
53805855;595404130;-0.6904
53830873;595429282;0.5611
53861261;595454444;-0.6759
53885955;595479358;-0.4550
53910870;595504522;0.3378
53930860;595529606;0.3386
53955851;595554396;-0.2286
53981284;595578984;-0.2305
54010912;595604108;-0.2256
54031009;595629224;-0.0000
54055910;595654304;-0.2260
54080987;595679358;-0.0000
54106071;595703930;-0.2305
54130867;595729018;-0.2305
54155874;595754118;-0.0000
54180973;595779238;-0.0000
54210974;595804336;-0.2307
54235863;595829414;-0.2307
54260860;595854768;-0.0000
54280905;595879356;-0.0000
54305926;595904194;-0.2211
54330881;595929284;-0.0000
54355832;595954352;-0.2307
54380943;595979406;-0.0000
54400870;596003968;-0.0000
54430978;596029060;-0.0000
54455826;596054168;-0.0000
54480893;596079272;-0.0000
54505845;596104352;-0.0000
54535879;596128918;-0.0000
54555858;596153974;-0.0000
54580907;596179072;-0.0000
54605856;596204212;-0.0000
54630889;596229314;-0.0000
54660843;596254388;-0.0000
54680891;596279450;-0.0000
54705858;596304026;-0.0000
54730894;596329136;-0.0000
54755835;596354240;-0.0000
54780853;596379328;-0.0000
54805983;596404400;-0.0000
54835891;596428958;-0.0000
54856058;596454034;-0.0000
54880888;596479124;-0.0000
54905895;596504206;-0.0000
54930864;596529280;-0.0000
54955892;596554362;-0.0000
54980855;596579446;-0.0000
55005822;596604050;-0.0000
55030862;596629172;-0.0000
55060898;596654262;-0.0000
55085849;596679592;-0.0000
55105856;596704638;-0.0000
55130874;596728928;-0.0000
55155880;596754022;-0.0000
55180897;596779124;-0.0000
55205872;596804210;-0.0000
55230862;596829296;-0.0000
55255889;596854410;-0.0000
55280812;596880032;-0.0000
55305850;596905144;-0.0000
55330908;596931486;-0.0000
55360872;596958068;-0.0000
55390942;596983400;-0.0000
55410902;597008986;-0.0000
55435879;597034084;-0.0000
55460881;597059192;-0.0000
55485867;597084270;-0.0000
55510895;597109348;-0.0000
55540889;597134438;-0.0000
55560873;597159034;-0.0000
55585889;597184142;-0.0000
55610840;597209238;-0.0000
55640865;597234306;-0.0000
55665882;597259852;-0.0000
55690859;597285432;-0.0000
55720839;597312278;-0.0000
55735882;597338618;-0.0000
55760867;597363708;-0.0000
55790864;597388792;-0.0000
55815923;597413336;-0.0000
55840886;597438440;-0.0000
55865870;597463572;-0.0000
55890932;597488682;-0.0000
55915841;597513762;-0.0000
55945875;597538830;-0.0000
55965801;597564396;-0.0000
55990968;597589452;-0.0000
56020855;597614574;-0.0000
56040857;597639700;-0.0000
56065844;597664788;-0.0000
56095959;597691624;-0.0000
56120861;597718226;-0.0000
56145858;597743600;-0.0000
56170851;597768700;-0.0000
56190957;597793522;-0.0000
56225866;597819104;-0.0000
56250840;597844440;-0.0000
56275841;597869550;-0.0000
56300907;597894918;-0.0000
56331194;597922024;-0.0000
56350902;597949342;-0.0000
56375832;597974412;-0.0000
56401430;597999536;-0.0000
56430972;598024654;-0.0000
56450912;598049246;-0.0000
56475851;598074354;-0.0000
56500878;598099450;-0.0000
56530830;598124572;-0.0000
56555871;598149942;-0.0000
56585836;598177020;-0.0000
56605896;598204318;-0.0000
56630856;598229404;-0.0000
56660866;598254558;-0.0000
56680857;598279712;-0.0000
56705923;598304818;-0.0000
56735863;598331672;-0.0000
56760879;598358286;-0.0000
56785846;598383644;-0.0000
56810892;598408734;-0.0000
56835888;598433562;-0.0000
56860891;598458944;-0.6623
56885848;598484110;1.0159
56915862;598509238;-1.1279
56940909;598534568;1.3444
56960881;598559674;1.5799
56985884;598584572;-1.5914
57010855;598609226;-1.4939
57035886;598634376;1.1317
57060884;598659514;-0.8835
57085876;598684660;-0.2254
57110847;598709792;-0.2305
57136094;598734144;-0.2348
57160909;598759034;-0.2279
57185896;598784176;-0.2255
57215840;598809278;-0.0000
57240890;598834586;-0.0000
57265942;598859940;-0.8840
57285909;598885316;1.3446
57310867;598910220;-1.9352
57340858;598935398;-2.1367
57365961;598960550;-2.0241
57390886;598986964;1.2207
57415894;599014128;-0.5184
57440894;599039522;-0.4332
57465899;599064398;-0.2301
57490875;599089248;-0.2255
57515921;599114360;-0.0000
57540867;599139480;-0.0000
57565894;599164086;-0.0000
57595844;599189166;-0.0000
57620917;599214224;-0.0000
57640854;599239516;-0.0000
57665869;599264808;-0.0000
57690876;599289376;-0.0000
57716145;599314244;-0.2304
57741046;599339114;-0.0000
57765839;599364214;-0.2213
57790894;599389290;-0.0000
57820864;599414626;-0.2307
57840853;599440230;-0.0000
57865885;599465094;-0.0000
57890896;599490208;-0.0000
57920828;599515288;-0.2308
57950842;599542122;-0.0000
57970845;599569478;-0.0000
57995877;599594328;-0.0000
58020822;599619164;-0.0000
58045863;599644496;-0.0000
58075882;599669840;-0.0000
58095875;599694712;-0.0000
58120856;599719078;-0.0000
58145918;599744168;-0.0000
58170863;599769232;-0.0000
58195860;599794306;-0.0000
58220832;599819392;-0.2304
58245855;599844228;-0.0000
58275876;599869324;-0.0000
58300888;599894390;-0.0000
58325887;599919650;-0.0000
58345874;599944692;-0.0000
58370863;599969240;-0.0000
58395939;599994306;-0.0000
58420860;600019414;-0.2301
58445909;600044544;-0.0000
58470841;600069658;-0.0000
58495911;600094740;-0.0000
58520835;600119842;-0.0000
58545869;600144440;-0.0000
58575835;600169292;-0.0000
58600886;600194138;-0.0000
58625884;600219478;-0.2171
58650851;600245080;-0.0000
58670857;600270162;-0.2261
58695855;600295250;-0.2259
58720888;600320094;-0.2256
58745845;600345186;-0.2212
58770855;600370290;0.3364
58795906;600395424;-0.2207
58825869;600422322;-0.2207
58851271;600448932;-0.2136
58876078;600474280;-0.0000
58900886;600499644;-0.0000
58925861;600524256;-0.0000
58950866;600549098;-0.2353
58975919;600574188;-0.2305
59005847;600599304;-0.2210
59030945;600624670;-0.2211
59055841;600650302;-0.2166
59080861;600675678;-0.2235
59105831;600700508;-0.2305
59135912;600727354;-0.1980
59160860;600754480;-0.1980
59185961;600780102;-0.0000
59215925;600807464;-0.0000
59235921;600834272;-0.0000
59260950;600859332;-0.0000
59285900;600884452;-0.2299
59310844;600909078;-0.6898
59335918;600934188;-0.0000
59360813;600959338;-0.2254
59385856;600984520;-0.2207
59410898;601009666;-0.2207
59435919;601034802;-0.2209
59460852;601059678;-0.2209
59485847;601084046;-0.0000
59515858;601109158;-0.0000
59540876;601134502;-0.0000
59565890;601159604;-0.0000
59585866;601184446;-0.0000
59610870;601209032;-0.0000
59635892;601234128;-0.0000
59660880;601259722;-0.2215
59685857;601285330;-0.2214
59715831;601310438;-0.2303
59740917;601335040;-0.2303
59765884;601360124;-0.2260
59785843;601385204;-0.2260
59810850;601410312;-0.2258
59835877;601435404;-0.2305
59865962;601460518;-0.4609
59890822;601485624;-0.2305
59916008;601510456;-0.0000
59950875;601537574;-0.2102
59965852;601564428;-0.1944
59990854;601589508;-0.0000
60015859;601614600;-0.0000
60040860;601639686;-0.0000
60065898;601665286;-0.0000
60090896;601690368;-0.0000
60115831;601715464;-0.0000
60140874;601740556;-0.0000
60170879;601765112;-0.0000
60195882;601790170;-0.0000
60220854;601815218;-0.0000
60245850;601840282;-0.0000
60270829;601865630;-0.0000
60290792;601890476;-0.0000
60315837;601915300;-0.0000
60340822;601940116;-0.0000
60365910;601965190;-0.0000
60390819;601990266;-0.2306
60420814;602015368;-0.2258
60445825;602040476;-0.0000
60465807;602065070;0.3456
60490983;602090162;-0.2303
60515832;602115244;0.3412
60540807;602140352;-0.2304
60565824;602165462;-0.2258
60595845;602190054;-0.2304
60615836;602215086;-0.0000
60645844;602240132;-0.2220
60670912;602265202;-0.2216
60690869;602290290;-0.0000
60715851;602315406;-0.0000
60740839;602341014;-0.2212
60765849;602366086;-0.0000
60795844;602392400;-0.0000
60820807;602418980;-0.0000
60845811;602444070;-0.0000
60870871;602469428;-0.0000
60900865;602494538;-0.0000
60925839;602519626;-0.2304
60950796;602544960;-0.0000
60980872;602570822;-0.2126
61005829;602598190;-0.2127
61025878;602624498;-0.2164
61050810;602649802;-0.2242
61075849;602675412;0.3341
61100832;602700258;-0.4562
61125902;602725364;-0.2258
61155852;602750492;-0.4512
61180862;602775604;0.3364
61205887;602800708;0.5622
61230880;602825790;0.5626
61250844;602850646;-0.4564
61275863;602874998;-0.4655
61300886;602900094;-0.4518
61325854;602925170;-0.4521
61355825;602950270;-0.4517
61380849;602975634;0.3341
61400880;603000218;-0.2306
61425886;603025022;-0.4573
61455858;603050096;-0.2217
61480856;603075186;-0.2259
61500900;603100262;-0.2305
61525895;603125370;-0.2305
61550838;603150482;-0.2258
61575854;603175060;-0.0000
61600896;603200148;-0.2214
61630866;603225234;-0.2215
61650876;603250318;-0.0000
61675867;603275420;-0.2302
61705909;603300010;-0.2302
61730845;603325066;-0.2218
61750842;603350370;-0.0000
61775845;603375688;-0.2238
61800862;603400526;-0.2283
61830899;603424888;-0.0000
61850871;603449998;-0.2258
61875843;603475078;-0.2260
61900875;603500172;-0.2259
61930903;603525290;-0.2257
61955851;603550420;-0.2256
61975844;603575516;-0.2259
62000802;603600082;-0.2307
62025920;603625154;-0.2261
62050844;603650240;0.3411
62075848;603675342;-0.2302
62100843;603700428;0.3412
62130842;603725010;-0.2305
62150878;603750068;0.3415
62175887;603775110;-0.2264
62205832;603800200;-0.2260
62230826;603825322;-0.4513
62255857;603850468;-0.2254
62275875;603875584;0.3362
62300870;603900162;0.3458
62325864;603925252;-0.4519
62355863;603950342;-0.2259
62380863;603975712;0.3319
62405882;604001580;0.3274
62440836;604028416;0.3125
62460899;604055228;-0.4236
62480872;604080302;-0.2261
62505854;604105402;-0.2303
62530818;604130476;-0.0000
62555877;604155050;-0.2304
62580879;604180134;0.3368
62605852;604205218;-0.4520
62630900;604230336;0.3409
62655874;604255448;0.3409
62685856;604280032;0.3457
62710897;604305114;0.3367
62735878;604330184;0.3369
62755871;604355244;-0.2262
62780900;604380338;-0.2259
62805840;604405476;0.3406
62830845;604430604;-0.2304
62855877;604455164;-0.4610
62880910;604480248;-0.2211
62905872;604505360;-0.2212
62935870;604530476;-0.2211
62960882;604555574;-0.0000
62985813;604580134;-0.2308
63005886;604605216;-0.0000
63031060;604630324;-0.0000
63055849;604655462;-0.0000
63080923;604680560;-0.0000
63105918;604705112;-0.0000
63130843;604730196;-0.0000
63160857;604755276;-0.0000
63185935;604780374;-0.0000
63205859;604805462;-0.0000
63235867;604830548;-0.0000
63255829;604855650;-0.0000
63280887;604880242;-0.0000
63310821;604905368;-0.0000
63335844;604930758;-0.0000
63365873;604957890;-0.0000
63385890;604984738;-0.0000
63410959;605009590;-0.0000
63440857;605035240;-0.0000
63465883;605060634;-0.0000
63490885;605085758;-0.0000
63510839;605110614;-0.0000
63535857;605134936;-0.0000
63560868;605160274;-0.0000
63585878;605185612;-0.0000
63610878;605210694;-0.0000
63635881;605235552;-0.0000
63665888;605259910;-0.0000
63690895;605285022;-0.0000
63715832;605310372;-0.0000
63740848;605335478;-0.0000
63765843;605360600;-0.0000
63785968;605385688;-0.0000
63810855;605410524;-0.0000
63835862;605435358;-0.0000
63860850;605460452;-0.0000
63885883;605485314;-0.2255
63915855;605510424;-0.0000
63940893;605535540;-0.0000
63965849;605560138;-0.0000
63985877;605585250;-0.0000
64010877;605610368;-0.0000
64035877;605635486;-0.0000
64060820;605660614;-0.0000
64085888;605685756;-0.0000
64110827;605710904;-0.0000
64135877;605735250;-0.0000
64160839;605760100;-0.0000
64190882;605785220;-0.0000
64215835;605810360;-0.0000
64240903;605835478;-0.2305
64265843;605860290;-0.0000
64290894;605885348;-0.0000
64310855;605910148;-0.2260
64335900;605935228;-0.2211
64360833;605960342;-0.0000
64385888;605984932;-0.0000
64410811;606010004;-0.0000
64440868;606035060;-0.0000
64465905;606060142;-0.0000
64485852;606085256;-0.2214
64510834;606110380;-0.0000
64535841;606135474;-0.0000
64560837;606160028;-0.0000
64585901;606185114;-0.0000
64610867;606210234;-0.0000
64640867;606235366;-0.0000
64665861;606260718;-0.0000
64690972;606285262;-0.2361
64715830;606310060;-0.2361
64735898;606335168;-0.0000
64760852;606360292;-0.0000
64785961;606385374;-0.0000
64810869;606410454;-0.0000
64835855;606435536;-0.0000
64860861;606460104;-0.0000
64885907;606485198;-0.2259
64915841;606510290;-0.0000
64945885;606535394;-0.0000
64970835;606560726;-0.0000
64985876;606585254;-0.0000
65010840;606610058;-0.2213
65035887;606635152;-0.2214
65060883;606660256;-0.0000
65085888;606685370;-0.0000
65110851;606710470;-0.0000
65135891;606736056;-0.0000
65165848;606761124;-0.0000
65190882;606786212;-0.0000
65215825;606811308;-0.0000
65240860;606836424;-0.0000
65265906;606861526;-0.0000
65290871;606886332;-0.0000
65310845;606911388;-0.0000
65335864;606936226;-0.0000
65360863;606961346;-0.0000
65385925;606986448;-0.0000
65415899;607011022;-0.0000
65440895;607036110;-0.0000
65465914;607061206;-0.0000
65490903;607086320;-0.0000
65515794;607111424;-0.0000
65545875;607136764;-0.0000
65570849;607163844;-0.0000
65590835;607190152;-0.2307
65615912;607215246;-0.2307
65640898;607240352;-0.0000
65670942;607264922;-0.0000
65695846;607290012;-0.0000
65715895;607315118;-0.2258
65740895;607340236;-0.0000
65765853;607365336;-0.0000
65790904;607390416;-0.0000
65815861;607415500;-0.0000
65840889;607440078;-0.0000
65865904;607465180;-0.0000
65895888;607490540;-0.0000
65925847;607515618;-0.0000
65950864;607540684;-0.0000
65965850;607565232;-0.0000
65990882;607590294;-0.0000
66015865;607615392;-0.0000
66040891;607640250;-0.0000
66065917;607665354;-0.0000
66090858;607690424;-0.0000
66115833;607715734;-0.0000
66140895;607740290;-0.0000
66170842;607765140;-0.0000
66195881;607790256;-0.0000
66220829;607815368;-0.0000
66245892;607840722;-0.0000
66270846;607865580;-0.0000
66290856;607890430;-0.0000
66315852;607915282;-0.0000
66340876;607940402;-0.0000
66365853;607965526;-0.0000
66390851;607990636;-0.0000
66415819;608016242;-0.0000
66445884;608041324;-0.0000
66470857;608066392;-0.0000
66495848;608091444;-0.0000
66520818;608116482;-0.0000
66545844;608141544;-0.0000
66570852;608166098;-0.0000
66595882;608191196;-0.0000
66620947;608216572;-0.0000
66640847;608241654;-0.0000
66670868;608266470;-0.0000
66695853;608291032;-0.0000
66720859;608316126;-0.0000
66745894;608341224;-0.0000
66770837;608366324;-0.0000
66790898;608391426;-0.0000
66815830;608416524;-0.0000
66845886;608443400;-0.0000
66870869;608470032;-0.0000
66895888;608495398;-0.0000
66925827;608520476;-0.0000
66950893;608545054;-0.0000
66975878;608570178;-0.0000
67000894;608595300;-0.0000
67025833;608620406;-0.0000
67045906;608645488;-0.0000
67070855;608670586;-0.0000
67095906;608695736;-0.0000
67120833;608720362;-0.0000
67150894;608745472;-0.0000
67175872;608770592;-0.0000
67200893;608795468;-0.0000
67220859;608820328;-0.0000
67245917;608845168;-0.0000
67270904;608870294;-0.0000
67295899;608895186;-0.0000
67320870;608920314;-0.0000
67345907;608945422;-0.0000
67380883;608970512;-0.0000
67400865;608995580;-0.0000
67420842;609020140;-0.0000
67445891;609045238;-0.0000
67470853;609070302;-0.0000
67495897;609095358;-0.0000
67520860;609120446;-0.0000
67545936;609145034;-0.0000
67570861;609170150;-0.0000
67595905;609195278;-0.0000
67620889;609220392;-0.0000
67650849;609245492;-0.0000
67680867;609270590;-0.0000
67705821;609296220;-0.0000
